DATAFLOW,FREQ,REF_AREA,DATA_TYPE,COICOP_2018,COICOP_CATEG,TOT_EQUI_EXPEND_QUANTILE,PURCH_BEHAVIOUR,NUMBER_HOUSEHOLD_COMP,HOUSEHOLD_TYPOLOGY,EDU_LEV_REFPERS,LABPROF_STATUS_B_REF,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_COICOP,NOTE_COICOP_CATEG,NOTE_TOT_EQUI_EXPEND_QUANTILE,NOTE_PURCH_BEHAVIOUR,NOTE_NUMBER_HOUSEHOLD_COMP,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_EDU_LEV_REFPERS,NOTE_LABPROF_STATUS_B_REF,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,12,ALL,ALL,ALL,N3,HH,99,ALL,2022,62.41,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,12,ALL,ALL,ALL,N4,HH,99,ALL,2022,75.93,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,12,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,83.83,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,12,ALL,ALL,ALL,TOT,HH,99,ALL,2022,52.94,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,13,ALL,ALL,ALL,N1,HH,99,ALL,2022,67.56,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,13,ALL,ALL,ALL,N2,HH,99,ALL,2022,104.48,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,13,ALL,ALL,ALL,N3,HH,99,ALL,2022,111.06,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,13,ALL,ALL,ALL,N4,HH,99,ALL,2022,120.21,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,13,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,129.56,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,13,ALL,ALL,ALL,TOT,HH,99,ALL,2022,99.56,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,ALL,ALL,ALL,ALL,N1,HH,99,ALL,2022,1693.56,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,ALL,ALL,ALL,ALL,N2,HH,99,ALL,2022,2109.4,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,ALL,ALL,ALL,ALL,N3,HH,99,ALL,2022,2474.64,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,ALL,ALL,ALL,ALL,N4,HH,99,ALL,2022,2711.12,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,ALL,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,2777.56,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,ALL,ALL,ALL,ALL,TOT,HH,99,ALL,2022,2217.55,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N1,HH,99,ALL,2022,1337.7,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N2,HH,99,ALL,2022,1592.33,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N3,HH,99,ALL,2022,1829.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N4,HH,99,ALL,2022,1997.42,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,1966.98,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF3,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1665.72,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,01,ALL,ALL,ALL,N1,HH,99,ALL,2022,255.85,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,01,ALL,ALL,ALL,N2,HH,99,ALL,2022,426.81,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,01,ALL,ALL,ALL,N3,HH,99,ALL,2022,557.87,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,01,ALL,ALL,ALL,N4,HH,99,ALL,2022,655.82,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,01,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,810.76,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,01,ALL,ALL,ALL,TOT,HH,99,ALL,2022,454.54,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,02,ALL,ALL,ALL,N1,HH,99,ALL,2022,26.64,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,02,ALL,ALL,ALL,N2,HH,99,ALL,2022,36.57,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,02,ALL,ALL,ALL,N3,HH,99,ALL,2022,49.39,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,02,ALL,ALL,ALL,N4,HH,99,ALL,2022,52.56,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,02,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,84.87,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,02,ALL,ALL,ALL,TOT,HH,99,ALL,2022,41.01,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,03,ALL,ALL,ALL,N1,HH,99,ALL,2022,52.95,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,03,ALL,ALL,ALL,N2,HH,99,ALL,2022,66.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,03,ALL,ALL,ALL,N3,HH,99,ALL,2022,140.33,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,03,ALL,ALL,ALL,N4,HH,99,ALL,2022,173.65,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,03,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,200.66,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,03,ALL,ALL,ALL,TOT,HH,99,ALL,2022,100.37,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,04,ALL,ALL,ALL,N1,HH,99,ALL,2022,594.48,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,04,ALL,ALL,ALL,N2,HH,99,ALL,2022,763.39,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,04,ALL,ALL,ALL,N3,HH,99,ALL,2022,861.11,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,04,ALL,ALL,ALL,N4,HH,99,ALL,2022,884.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,04,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,746.39,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,04,ALL,ALL,ALL,TOT,HH,99,ALL,2022,743.76,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,05,ALL,ALL,ALL,N1,HH,99,ALL,2022,47.76,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,05,ALL,ALL,ALL,N2,HH,99,ALL,2022,84.49,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,05,ALL,ALL,ALL,N3,HH,99,ALL,2022,112.86,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,05,ALL,ALL,ALL,N4,HH,99,ALL,2022,97.17,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,05,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,88.8,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,05,ALL,ALL,ALL,TOT,HH,99,ALL,2022,79.38,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,06,ALL,ALL,ALL,N1,HH,99,ALL,2022,62.05,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,06,ALL,ALL,ALL,N2,HH,99,ALL,2022,94.68,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,06,ALL,ALL,ALL,N3,HH,99,ALL,2022,124.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,06,ALL,ALL,ALL,N4,HH,99,ALL,2022,117.46,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,06,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,145.28,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,06,ALL,ALL,ALL,TOT,HH,99,ALL,2022,95.65,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,07,ALL,ALL,ALL,N1,HH,99,ALL,2022,66.14,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,07,ALL,ALL,ALL,N2,HH,99,ALL,2022,164.09,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,07,ALL,ALL,ALL,N3,HH,99,ALL,2022,242.05,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,07,ALL,ALL,ALL,N4,HH,99,ALL,2022,255.21,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,07,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,337.41,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,07,ALL,ALL,ALL,TOT,HH,99,ALL,2022,170.58,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,08,ALL,ALL,ALL,N1,HH,99,ALL,2022,31.59,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,08,ALL,ALL,ALL,N2,HH,99,ALL,2022,51.37,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,08,ALL,ALL,ALL,N3,HH,99,ALL,2022,74.5,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,08,ALL,ALL,ALL,N4,HH,99,ALL,2022,76.52,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,08,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,88.36,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,08,ALL,ALL,ALL,TOT,HH,99,ALL,2022,55.13,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,09,ALL,ALL,ALL,N1,HH,99,ALL,2022,14.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,09,ALL,ALL,ALL,N2,HH,99,ALL,2022,34.22,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,09,ALL,ALL,ALL,N3,HH,99,ALL,2022,59.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,09,ALL,ALL,ALL,N4,HH,99,ALL,2022,75.82,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,09,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,121.54,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,09,ALL,ALL,ALL,TOT,HH,99,ALL,2022,44.45,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,10,ALL,ALL,ALL,N1,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,10,ALL,ALL,ALL,N2,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,10,ALL,ALL,ALL,N3,HH,99,ALL,2022,10.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,10,ALL,ALL,ALL,N4,HH,99,ALL,2022,18.63,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,10,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,24.62,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,10,ALL,ALL,ALL,TOT,HH,99,ALL,2022,7.29,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,11,ALL,ALL,ALL,N1,HH,99,ALL,2022,30.03,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,11,ALL,ALL,ALL,N2,HH,99,ALL,2022,34.17,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,11,ALL,ALL,ALL,N3,HH,99,ALL,2022,69.1,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,11,ALL,ALL,ALL,N4,HH,99,ALL,2022,99.78,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,11,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,75.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,11,ALL,ALL,ALL,TOT,HH,99,ALL,2022,52.26,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,12,ALL,ALL,ALL,N1,HH,99,ALL,2022,19.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,12,ALL,ALL,ALL,N2,HH,99,ALL,2022,41.34,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,12,ALL,ALL,ALL,N3,HH,99,ALL,2022,63.59,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,12,ALL,ALL,ALL,N4,HH,99,ALL,2022,68.95,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,12,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,76.88,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,12,ALL,ALL,ALL,TOT,HH,99,ALL,2022,44.49,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,13,ALL,ALL,ALL,N1,HH,99,ALL,2022,56.31,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,13,ALL,ALL,ALL,N2,HH,99,ALL,2022,73.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,13,ALL,ALL,ALL,N3,HH,99,ALL,2022,135.48,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,13,ALL,ALL,ALL,N4,HH,99,ALL,2022,152.41,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,13,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,120.72,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,13,ALL,ALL,ALL,TOT,HH,99,ALL,2022,94.09,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,ALL,ALL,ALL,ALL,N1,HH,99,ALL,2022,1259.69,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,ALL,ALL,ALL,ALL,N2,HH,99,ALL,2022,1871.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,ALL,ALL,ALL,ALL,N3,HH,99,ALL,2022,2500.84,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,ALL,ALL,ALL,ALL,N4,HH,99,ALL,2022,2728.86,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,ALL,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,2922.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,ALL,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1982.98,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N1,HH,99,ALL,2022,1003.84,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N2,HH,99,ALL,2022,1445.16,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N3,HH,99,ALL,2022,1942.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N4,HH,99,ALL,2022,2073.04,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,2111.41,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF4,SPESA_MEDIA,NON_FOOD,ALL,ALL,ALL,TOT,HH,99,ALL,2022,1528.44,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,01,ALL,ALL,ALL,N1,HH,99,ALL,2022,310.81,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,01,ALL,ALL,ALL,N2,HH,99,ALL,2022,521.1,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,01,ALL,ALL,ALL,N3,HH,99,ALL,2022,615.47,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,01,ALL,ALL,ALL,N4,HH,99,ALL,2022,665.01,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,01,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,665.48,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,01,ALL,ALL,ALL,TOT,HH,99,ALL,2022,491.19,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,02,ALL,ALL,ALL,N1,HH,99,ALL,2022,37.84,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,02,ALL,ALL,ALL,N2,HH,99,ALL,2022,50.08,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,02,ALL,ALL,ALL,N3,HH,99,ALL,2022,58.97,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,02,ALL,ALL,ALL,N4,HH,99,ALL,2022,54.51,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,02,ALL,ALL,ALL,N5_GE,HH,99,ALL,2022,,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,02,ALL,ALL,ALL,TOT,HH,99,ALL,2022,47.17,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,03,ALL,ALL,ALL,N1,HH,99,ALL,2022,55.77,,,,,,,,,,,,,,,,
IT1:31_740_DF_DCCV_SPEMEFAM_COICOP_2018_3(1.0),A,ITF5,SPESA_MEDIA,03,ALL,ALL,ALL,N2,HH,99,ALL,2022,76.17,,,,,,,,,,,,,,,,
